2020/06/18 20:16:13 [error] 19#19: *912 client intended to send too large body: 1218334 bytes, client: 172.18.0.1, server: sunkissedlilacs.com, request: "POST /wp-admin/update.php?action=upload-plugin HTTP/1.1", host: "sunkissedlilacs.com", referrer: "http://sunkissedlilacs.com/wp-admin/plugin-install.php"
2020/07/13 20:24:41 [error] 20#20: *532 FastCGI sent in stderr: "PHP message: PHP Warning:  simplexml_load_file(): I/O warning : failed to load external entity "" in /var/www/html/wp-content/plugins/astra-sites/inc/importers/class-astra-sites-helper.php on line 98" while reading response header from upstream, client: 172.18.0.1, server: sunkissedlilacs.com, request: "POST /wp-admin/admin-ajax.php HTTP/1.1", upstream: "fastcgi://172.18.0.7:9000", host: "sunkissedlilacs.com", referrer: "http://sunkissedlilacs.com/wp-admin/upload.php"
2020/07/13 20:27:39 [error] 20#20: *585 FastCGI sent in stderr: "PHP message: PHP Warning:  simplexml_load_file(): I/O warning : failed to load external entity "" in /var/www/html/wp-content/plugins/astra-sites/inc/importers/class-astra-sites-helper.php on line 98" while reading response header from upstream, client: 172.18.0.1, server: sunkissedlilacs.com, request: "POST /wp-admin/admin-ajax.php HTTP/1.1", upstream: "fastcgi://172.18.0.7:9000", host: "sunkissedlilacs.com", referrer: "http://sunkissedlilacs.com/wp-admin/post.php?post=533&action=edit"
2020/07/13 20:46:03 [error] 20#20: *698 FastCGI sent in stderr: "PHP message: PHP Warning:  simplexml_load_file(): I/O warning : failed to load external entity "" in /var/www/html/wp-content/plugins/astra-sites/inc/importers/class-astra-sites-helper.php on line 98" while reading response header from upstream, client: 172.18.0.1, server: sunkissedlilacs.com, request: "POST /wp-admin/admin-ajax.php HTTP/1.1", upstream: "fastcgi://172.18.0.7:9000", host: "sunkissedlilacs.com", referrer: "http://sunkissedlilacs.com/wp-admin/upload.php"
2020/07/13 20:52:10 [error] 20#20: *734 FastCGI sent in stderr: "PHP message: PHP Warning:  simplexml_load_file(): I/O warning : failed to load external entity "" in /var/www/html/wp-content/plugins/astra-sites/inc/importers/class-astra-sites-helper.php on line 98" while reading response header from upstream, client: 172.18.0.1, server: sunkissedlilacs.com, request: "POST /wp-admin/admin-ajax.php HTTP/1.1", upstream: "fastcgi://172.18.0.7:9000", host: "sunkissedlilacs.com", referrer: "http://sunkissedlilacs.com/wp-admin/upload.php"
2020/07/13 20:52:54 [error] 20#20: *742 FastCGI sent in stderr: "PHP message: PHP Warning:  simplexml_load_file(): I/O warning : failed to load external entity "" in /var/www/html/wp-content/plugins/astra-sites/inc/importers/class-astra-sites-helper.php on line 98" while reading response header from upstream, client: 172.18.0.1, server: sunkissedlilacs.com, request: "POST /wp-admin/admin-ajax.php HTTP/1.1", upstream: "fastcgi://172.18.0.7:9000", host: "sunkissedlilacs.com", referrer: "http://sunkissedlilacs.com/wp-admin/post-new.php"
2020/07/13 20:55:01 [error] 20#20: *770 FastCGI sent in stderr: "PHP message: PHP Warning:  simplexml_load_file(): I/O warning : failed to load external entity "" in /var/www/html/wp-content/plugins/astra-sites/inc/importers/class-astra-sites-helper.php on line 98" while reading response header from upstream, client: 172.18.0.1, server: sunkissedlilacs.com, request: "POST /wp-admin/admin-ajax.php HTTP/1.1", upstream: "fastcgi://172.18.0.7:9000", host: "sunkissedlilacs.com", referrer: "http://sunkissedlilacs.com/wp-admin/upload.php"
arning:  simplexml_load_file(): I/O warning : failed to load external entity "" in /var/www/html/wp-content/plugins/astra-sites/inc/importers/class-astra-sites-helper.php on line 98" while reading response header from upstream, client: 172.18.0.1, server: sunkissedlilacs.com, request: "POST /wp-admin/admin-ajax.php HTTP/1.1", upstream: "fastcgi://172.18.0.6:9000", host: "sunkissedlilacs.com", referrer: "http://sunkissedlilacs.com/wp-admin/upload.php"
2020/07/05 19:08:56 [error] 19#19: *1 FastCGI sent in stderr: "PHP message: PHP Warning:  simplexml_load_file(): I/O warning : failed to load external entity "" in /var/www/html/wp-content/plugins/astra-sites/inc/importers/class-astra-sites-helper.php on line 98" while reading response header from upstream, client: 172.18.0.1, server: sunkissedlilacs.com, request: "POST /wp-admin/admin-ajax.php HTTP/1.1", upstream: "fastcgi://172.18.0.7:9000", host: "sunkissedlilacs.com", referrer: "http://sunkissedlilacs.com/wp-admin/upload.php"
2020/07/05 19:36:04 [error] 19#19: *114 FastCGI sent in stderr: "PHP message: PHP Warning:  simplexml_load_file(): I/O warning : failed to load external entity "" in /var/www/html/wp-content/plugins/astra-sites/inc/importers/class-astra-sites-helper.php on line 98" while reading response header from upstream, client: 172.18.0.1, server: sunkissedlilacs.com, request: "POST /wp-admin/admin-ajax.php HTTP/1.1", upstream: "fastcgi://172.18.0.7:9000", host: "sunkissedlilacs.com", referrer: "http://sunkissedlilacs.com/wp-admin/upload.php"
2020/07/05 19:39:24 [error] 19#19: *141 FastCGI sent in stderr: "PHP message: PHP Warning:  simplexml_load_file(): I/O warning : failed to load external entity "" in /var/www/html/wp-content/plugins/astra-sites/inc/importers/class-astra-sites-helper.php on line 98" while reading response header from upstream, client: 172.18.0.1, server: sunkissedlilacs.com, request: "POST /wp-admin/admin-ajax.php HTTP/1.1", upstream: "fastcgi://172.18.0.7:9000", host: "sunkissedlilacs.com", referrer: "http://sunkissedlilacs.com/wp-admin/post.php?post=41&action=elementor"
